pl_name disc_facility tic_id pl_rade pl_bmasse pl_orbper pl_eqt pl_dens pl_trandep pl_trandur sy_jmag sy_tmag st_teff st_rad
"K2-275 c" K2 "TIC 332022997" 2.34 "" 8.438756 660.0 "" "" "" 10.364 11.1983 4812.0 0.73
"Kepler-263 c" Kepler "TIC 137637249" 2.89 "" 47.33465 417.0 "" 0.1279 4.9055 13.994 14.8343 5245.0 0.77
"Kepler-1374 b" Kepler "TIC 159722311" 2.39 "" 10.65276707 743.0 "" 0.0854 2.711 14.649 15.3944 5614.0 0.83
"Kepler-1223 b" Kepler "TIC 164889945" 1.31 "" 16.301259 557.0 "" 0.02792 3.984 13.055 13.9552 4875.0 0.8
"Kepler-243 b" Kepler "TIC 164886497" 2.48 "" 5.71542485 842.0 "" 0.09875 2.5248 13.622 14.4611 5228.0 0.81
"Kepler-1301 b" Kepler "TIC 158278132" 1.41 "" 9.08237046 734.0 "" 0.03296 2.025 13.963 14.8068 5354.0 0.79
"Kepler-102 e" Kepler "TIC 123357864" 2.54 "" 16.145685 545.0 "" 0.0951 3.7544 9.984 10.8515 4908.0 0.74
"Kepler-1143 c" Kepler "TIC 121215172" 3.21 "" 210.630591 230.0 "" 0.19651 8.675 13.679 14.5709 4905.0 0.68
"Kepler-415 b" Kepler "TIC 138365520" 1.61 "" 4.17634525 758.0 "" 0.06512 2.358 14.091 15.1006 4523.0 0.64
"Kepler-498 b" Kepler "TIC 159384648" 3.46 "" 9.61375356 931.0 "" 0.08216 4.7305 13.18 13.786 5997.0 1.11
"Kepler-579 b" Kepler "TIC 138959504" 1.9 "" 9.66857386 730.0 "" 0.04117 2.4656 12.993 13.7392 5288.0 0.84
"Kepler-301 c" Kepler "TIC 48419097" 1.5 "" 5.419115 994.0 "" 0.0216 2.3156 13.146 13.7958 5811.0 0.9
"Kepler-223 c" Kepler "TIC 273876171" 2.79 "" 9.8482024 873.0 "" 0.04372 7.302 14.095 14.8848 5825.0 1.0
"Kepler-150 d" Kepler "TIC 121598758" 2.88 "" 12.56092796 772.0 "" 0.09669 3.7158 13.817 14.4746 5862.0 0.93
"Kepler-1261 b" Kepler "TIC 48506742" 2.41 "" 48.4308991 409.0 "" 0.0911 3.755 14.109 14.9769 5136.0 0.81
"Kepler-162 b" Kepler "TIC 273036401" 1.39 "" 6.91986988 961.0 "" 0.01701 3.4253 13.041 13.7224 5815.0 0.95
"Kepler-1117 b" Kepler "TIC 26583640" 1.01 "" 4.79029482 938.0 "" 0.0142 2.7219 12.867 13.6112 5412.0 0.84
"Kepler-204 b" Kepler "TIC 120495446" 2.71 "" 14.40090414 828.0 "" 0.03796 4.1682 12.846 13.4265 5815.0 1.2
"Kepler-1602 b" Kepler "TIC 138299395" 0.97 "" 11.17931605 883.0 "" 0.00879 3.043 12.386 12.913 6258.0 1.03
"Kepler-126 b" Kepler "TIC 159046962" 1.66 "" 10.495702 980.0 "" 0.0114 5.0336 9.616 10.1076 6164.0 1.26
"Kepler-221 c" Kepler "TIC 272601375" 2.75 "" 5.69058452 854.0 "" 0.1372 2.5029 12.413 13.1969 5280.0 0.75
"Kepler-334 d" Kepler "TIC 158394479" 1.39 "" 25.09852783 631.0 "" 0.01967 2.7865 11.71 12.3108 5827.0 1.0
"Kepler-930 b" Kepler "TIC 274031725" 2.3 "" 71.4517775 561.0 "" 0.02382 6.024 12.641 13.296 6148.0 1.49
"LP 791-18 c" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 181804752" 2.31 "" 4.989963 370.0 "" "" 1.208 11.559 13.5571 2960.0 0.17
"Kepler-1316 b" Kepler "TIC 171502232" 2.7 "" 87.9732136 384.0 "" 0.10278 14.69 12.807 13.4764 5821.0 0.85
"Kepler-1505 b" Kepler "TIC 137408775" 1.13 "" 30.8609366 625.0 "" 0.01111 4.109 11.83 12.4674 6008.0 1.06
"Kepler-1546 b" Kepler "TIC 169466684" 3.4 "" 19.5974971 671.0 "" 0.10872 4.069 14.025 14.8047 5569.0 1.02
"Kepler-331 d" Kepler "TIC 351063265" 2.19 "" 32.13493 364.0 "" 0.1263 2.7134 14.082 15.1154 4496.0 0.58
"Kepler-672 b" Kepler "TIC 26491504" 2.7 "" 38.3774623 541.0 "" 0.07763 5.55 13.962 14.6473 5957.0 0.97
"Kepler-1497 b" Kepler "TIC 272275278" 1.69 "" 8.74199772 898.0 "" 0.02909 4.297 14.134 14.8697 5878.0 1.0
"Kepler-259 c" Kepler "TIC 158664318" 3.01 "" 36.9250409 530.0 "" 0.0902 4.9381 14.009 14.6907 5926.0 0.89
"Kepler-866 b" Kepler "TIC 159307214" 1.57 "" 2.61702837 996.0 "" 0.04994 2.046 14.169 15.1324 4831.0 0.72
"Kepler-278 c" Kepler "TIC 122225232" 2.21 "" 51.0802 583.0 "" 0.0128 11.4292 10.047 10.9187 5128.0 1.83
"Kepler-28 c" Kepler "TIC 63122956" 2.02 "" 8.9857 604.0 "" 0.0869 3.0259 13.334 14.3281 4663.0 0.64
"Kepler-735 b" Kepler "TIC 164780824" 2.98 "" 11.51516988 658.0 "" 0.14304 2.0189 13.94 14.784 5173.0 0.8
"Kepler-158 b" Kepler "TIC 120103325" 2.53 "" 16.70920692 500.0 "" 0.08933 3.056 12.722 13.734 4621.0 0.67
"Kepler-1056 b" Kepler "TIC 268935452" 2.32 "" 27.495606 590.0 "" 0.05313 5.024 13.242 14.0208 5657.0 0.91
"Kepler-1109 b" Kepler "TIC 137336979" 1.77 "" 37.6467384 508.0 "" 0.04287 6.117 13.055 13.7535 5758.0 0.85
"Kepler-877 b" Kepler "TIC 159175206" 2.3 "" 18.45847097 615.0 "" 0.05769 3.3077 13.174 13.982 5413.0 0.86
"Kepler-354 b" Kepler "TIC 120578185" 2.0 "" 5.47665368 740.0 "" 0.07192 2.4857 13.875 14.8554 4650.0 0.71
"Kepler-861 b" Kepler "TIC 63206411" 2.32 "" 3.94962714 966.0 "" 0.08072 1.5485 14.129 14.9762 5155.0 0.84
"K2-35 c" K2 "TIC 363478257" 2.2 "" 5.6084 766.0 "" "" "" 12.144 13.1872 4523.0 0.69
"Kepler-251 c" Kepler "TIC 272489533" 3.6 "" 16.51395 765.0 "" 0.0907 4.3213 13.96 14.6847 5870.0 1.09
"Kepler-279 d" Kepler "TIC 158428960" 3.1 "" 54.3995 607.0 "" 0.0449 7.778 12.724 13.2412 6779.0 1.27
"Kepler-265 e" Kepler "TIC 122445076" 2.39 "" 67.8321638 476.0 "" 0.05078 7.358 14.252 14.9117 5839.0 1.07
"Kepler-1299 b" Kepler "TIC 120762000" 2.42 "" 19.9401211 588.0 "" 0.07589 4.283 14.644 15.3678 5623.0 0.76
"Kepler-658 b" Kepler "TIC 164456041" 1.42 "" 1.28707676 860.0 "" 0.07864 1.5086 13.441 14.6483 3733.0 0.51
"Kepler-1413 b" Kepler "TIC 270957896" 1.6 "" 13.18309 578.0 "" 0.0575 3.5096 14.821 15.6847 5178.0 0.68
"Kepler-1111 b" Kepler "TIC 271663670" 1.88 "" 8.79617863 939.0 "" 0.03211 3.3986 13.6 14.2592 6140.0 1.05
"Kepler-1050 b" Kepler "TIC 48216453" 1.51 "" 15.3787546 786.0 "" 0.01934 4.373 12.042 12.6439 6086.0 1.05
"Kepler-1135 b" Kepler "TIC 158114283" 1.99 "" 76.957857 451.0 "" 0.03526 9.384 13.161 13.828 5878.0 1.04
"Kepler-69 b" Kepler "TIC 275573429" 2.28 "" 13.72237104 746.0 "" 0.0589 5.1546 12.631 13.2617 5637.0 0.94
"Kepler-1237 b" Kepler "TIC 271770315" 2.3 "" 84.5731 343.0 "" 0.0801 6.3226 14.326 15.1631 5271.0 0.77
"Kepler-1020 b" Kepler "TIC 63362217" 2.3 "" 96.91492 320.0 "" 0.0876 6.2088 12.654 13.4392 5271.0 0.74
"Kepler-928 b" Kepler "TIC 122136712" 1.8 "" 3.9324613 894.0 "" 0.05252 2.1982 13.685 14.6488 4841.0 0.78
"Kepler-176 b" Kepler "TIC 271159950" 1.4 "" 5.433043 861.0 "" 0.0274 2.43 13.097 13.9508 5166.0 0.79
"Kepler-1477 b" Kepler "TIC 123314844" 1.26 "" 11.55530021 674.0 "" 0.02539 2.799 13.176 13.9857 5149.0 0.8
"Kepler-400 b" Kepler "TIC 122707140" 1.69 "" 9.02439889 977.0 "" 0.02149 3.1419 12.566 13.4029 6099.0 1.15
"Kepler-1102 b" Kepler "TIC 47976987" 3.13 "" 51.3285623 546.0 "" 0.07288 9.439 13.838 14.4697 6119.0 1.12
"Kepler-179 c" Kepler "TIC 268057162" 2.52 "" 6.4001571 810.0 "" 0.07432 2.0004 13.278 14.0436 5299.0 0.77
"Kepler-364 c" Kepler "TIC 123358019" 1.99 "" 59.9810586 549.0 "" 0.02834 7.026 12.676 13.2322 6484.0 1.17
"Kepler-701 b" Kepler "TIC 121795464" 2.4 "" 10.355459 763.0 "" 0.0753 3.227 13.656 14.4253 5455.0 0.89
"Kepler-235 b" Kepler "TIC 120765183" 2.18 "" 3.34021995 635.0 "" 0.18756 1.9145 13.952 15.1339 3887.0 0.48
"K2-119 b" K2 "TIC 293460551" 2.53 "" 7.727283 666.0 "" "" "" 12.841 13.8223 4740.0 0.71
"Kepler-623 b" Kepler "TIC 272842291" 2.9 "" 9.070808 800.0 "" 0.102 2.6636 13.729 14.4287 5590.0 0.86
"Kepler-987 b" Kepler "TIC 159050004" 3.54 "" 105.3033148 394.0 "" 0.13304 6.12 13.776 14.5047 6032.0 0.97
"Kepler-679 b" Kepler "TIC 27766596" 2.69 "" 12.39358604 680.0 "" 0.10114 3.7222 14.196 14.989 5557.0 0.75
"Kepler-976 b" Kepler "TIC 159174942" 3.79 "" 105.9566815 324.0 "" 0.22864 6.9988 14.361 15.2083 5327.0 0.8
"Kepler-487 c" Kepler "TIC 139158696" 2.3 "" 38.65154 504.0 "" 0.0659 5.3303 13.732 14.5293 5696.0 0.88
"Kepler-253 c" Kepler "TIC 63065911" 2.7 "" 10.28192877 687.0 "" 0.12128 3.4675 14.055 14.9133 5216.0 0.79
"Kepler-1029 b" Kepler "TIC 137409907" 1.2 "" 4.41769648 852.0 "" 0.02914 1.9161 12.766 13.6699 4911.0 0.72
"Kepler-1587 b" Kepler "TIC 26656768" 1.32 "" 9.4060467 981.0 "" 0.00839 5.161 12.957 13.597 5855.0 1.27
"Kepler-206 c" Kepler "TIC 137342279" 1.57 "" 13.13745719 795.0 "" 0.0221 4.8346 12.33 12.9995 5762.0 1.06
"Kepler-223 d" Kepler "TIC 273876171" 3.0 "" 14.7884 765.0 "" 0.0827 6.0849 14.095 14.8848 5832.0 1.03
"Kepler-1410 b" Kepler "TIC 122450207" 1.56 "" 60.866168 251.0 "" 0.09159 4.42 13.586 15.095 3903.0 0.52
"Kepler-357 d" Kepler "TIC 159649595" 3.38 "" 49.5004952 408.0 "" 0.12173 6.32 13.991 14.8979 5033.0 0.82
"Kepler-310 b" Kepler "TIC 158840828" 1.21 "" 13.93072278 714.0 "" 0.01968 2.105 13.056 13.7728 5795.0 0.85
"Kepler-229 b" Kepler "TIC 399912169" 2.41 "" 6.2529649 782.0 "" 0.10969 2.5918 14.363 15.2154 5126.0 0.74
"Kepler-389 c" Kepler "TIC 63074796" 1.45 "" 14.5123099 636.0 "" 0.03531 3.569 14.417 15.1697 5380.0 0.79
"Kepler-911 b" Kepler "TIC 171029578" 2.53 "" 20.310501 942.0 "" 0.01682 5.3585 10.837 11.414 6081.0 1.95
"Kepler-239 b" Kepler "TIC 138641300" 2.35 "" 11.76307164 616.0 "" 0.10373 2.9076 13.703 14.6004 4959.0 0.76
"Kepler-534 b" Kepler "TIC 27847148" 2.27 "" 15.95995611 721.0 "" 0.05232 4.3149 12.063 12.7883 5936.0 0.96
"Kepler-1686 b" Kepler "TIC 63005636" 1.16 "" 9.30989826 913.0 "" 0.01122 3.279 12.659 13.3116 5806.0 1.1
"Kepler-520 b" Kepler "TIC 138097531" 1.57 "" 19.67416124 709.0 "" 0.02113 3.5985 11.806 12.3616 6108.0 1.03
"Kepler-336 c" Kepler "TIC 122298677" 1.42 "" 9.59993139 841.0 "" 0.026 4.2543 12.488 13.1373 6029.0 0.86
"Kepler-1220 b" Kepler "TIC 272944301" 1.37 "" 7.42693741 923.0 "" 0.02265 2.848 13.706 14.4435 5745.0 0.91
"Kepler-233 c" Kepler "TIC 27843776" 2.36 "" 60.4189369 390.0 "" 0.09313 5.039 14.006 14.7703 5354.0 0.79
"Kepler-754 b" Kepler "TIC 138036531" 1.64 "" 14.5598556 758.0 "" 0.02906 5.624 13.895 14.6248 5959.0 0.97
"Kepler-114 b" Kepler "TIC 27011135" 1.0 "" 5.18856176 587.0 "" 0.03536 2.3655 12.035 13.0237 3983.0 0.54
"Kepler-26 d" Kepler "TIC 164833065" 1.23 "" 3.54391789 646.0 "" 0.05753 1.9111 13.408 14.5837 3887.0 0.53
"Kepler-186 e" Kepler "TIC 268159861" 1.26 "" 22.40777444 322.0 "" 0.07089 3.3199 12.473 13.6403 3761.0 0.46
"Kepler-296 d" Kepler "TIC 243271945" 1.99 "" 19.85025 355.0 "" 0.1567 2.7409 13.391 14.9169 3862.0 0.5
"Kepler-601 b" Kepler "TIC 351801933" 1.77 "" 5.37886844 836.0 "" 0.05083 2.7154 12.647 13.4432 5207.0 0.72
"Kepler-326 c" Kepler "TIC 270956861" 1.38 "" 4.58034616 889.0 "" 0.03083 2.097 12.229 13.0846 5103.0 0.79
"Kepler-159 b" Kepler "TIC 169082553" 2.21 "" 10.139614 544.0 "" 0.1161 2.7202 13.104 14.1532 4486.0 0.6
"Kepler-411 c" Kepler "TIC 399954349" 3.37 "" 7.83442788 715.0 "" 0.20504 2.7856 10.641 11.6052 4987.0 0.77
"Kepler-270 b" Kepler "TIC 123417308" 2.07 "" 11.47609015 984.0 "" 0.01823 5.046 12.938 13.4626 6071.0 1.41
"Kepler-224 e" Kepler "TIC 159642189" 2.14 "" 18.64349986 517.0 "" 0.08134 1.8491 14.212 15.0519 5016.0 0.68
"Kepler-62 b" Kepler "TIC 164458488" 1.33 "" 5.71489692 747.0 "" 0.04259 2.3572 12.256 13.1285 4926.0 0.66
"Kepler-1286 b" Kepler "TIC 351766517" 2.43 "" 11.25402929 888.0 "" 0.04768 4.679 14.017 14.6741 5995.0 1.12
"Kepler-809 b" Kepler "TIC 299156496" 2.96 "" 55.63934 478.0 "" 0.08963 7.119 13.557 14.2151 5949.0 0.96
"Kepler-1490 b" Kepler "TIC 271959909" 2.59 "" 92.4362973 349.0 "" 0.08302 5.709 14.092 14.88 5598.0 0.74
"Kepler-226 d" Kepler "TIC 63204017" 1.19 "" 8.10904671 799.0 "" 0.022 3.567 14.114 14.8691 5559.0 0.81
"Kepler-1426 b" Kepler "TIC 26656435" 1.52 "" 14.2563227 794.0 "" 0.02159 4.389 14.032 14.7045 6131.0 1.02
"Kepler-545 b" Kepler "TIC 122446089" 2.47 "" 13.24934059 767.0 "" 0.06533 4.4634 13.074 13.6555 5936.0 0.96
"Kepler-1260 b" Kepler "TIC 271759028" 1.57 "" 19.1185 694.0 "" 0.0203 6.6924 13.603 14.3292 5999.0 0.97
"Kepler-1492 b" Kepler "TIC 121660826" 3.69 "" 16.75255007 801.0 "" 0.0365 3.184 12.804 13.8027 4807.0 1.8
"Kepler-20 d" Kepler "TIC 158554588" 2.62 "" 77.6115987 397.0 "" 0.08275 7.2566 11.252 11.9623 5465.0 0.93
"Kepler-357 c" Kepler "TIC 159649595" 2.51 "" 16.85825609 576.0 "" 0.07596 2.0728 13.991 14.8979 4954.0 0.83
"Kepler-477 b" Kepler "TIC 158633329" 2.08 "" 11.1199028 649.0 "" 0.06363 3.3759 12.274 12.889 5078.0 0.77
"Kepler-1183 b" Kepler "TIC 137550938" 3.0 "" 28.50273 556.0 "" 0.0922 5.9153 14.493 15.2699 5688.0 0.87
"Kepler-343 b" Kepler "TIC 63120970" 1.79 "" 8.96848108 946.0 "" 0.02502 4.4376 13.039 13.65 6122.0 1.05
"KOI-351 c" Kepler "TIC 267667295" 1.29 "" 8.71982853 986.0 "" 0.0147 3.774 12.79 13.3396 6238.0 1.05
"Kepler-376 c" Kepler "TIC 137219378" 1.72 "" 14.17220432 804.0 "" 0.02598 2.529 12.697 13.3032 5906.0 1.07
"Kepler-245 d" Kepler "TIC 63004906" 3.5 "" 36.27594657 485.0 "" 0.16769 4.6701 14.121 14.9988 5257.0 0.87
"TOI-700 b" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 150428135" 1.037 "" 9.97702 417.0 "" 0.0503 2.2632 9.469 10.9102 3461.0 0.42
"K2-138 f" K2 "TIC 4610830" 2.73 "" 12.75758 653.0 "" "" 3.243 10.756 11.5018 5283.0 0.84
"Kepler-20 c" Kepler "TIC 158554588" 3.03 "" 10.85409783 765.0 "" 0.1051 3.7747 11.252 11.9623 5465.0 0.93
"TOI-1130 b" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 254113311" 3.516 "" 4.06719 733.0 "" 0.21529 1.783 9.055 10.1429 4236.0 0.69
"Kepler-42 b" Kepler "TIC 63126862" 0.78 "" 1.2137672 519.0 "" "" "" 12.177 13.7435 3068.0 0.17
"Kepler-36 c" Kepler "TIC 350810590" 3.679 8.08 16.23855 928.0 0.89 "" 7.443 11.124 11.6826 5911.0 1.63
"Kepler-120 c" Kepler "TIC 121458707" 1.64 "" 12.79455062 455.0 "" 0.087 3.4051 13.019 14.0065 4096.0 0.57
"HD 108236 c" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 260647166" 2.324 "" 6.203183 766.092712 "" 0.048147 3.102675 8.046 8.6522 5723.87 0.9
"L 98-59 b" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 307210830" 0.844 "" 2.25289 567.320686 "" 0.065399 0.932168 7.933 9.41242 3469.0 0.31
"LP 791-18 c" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 181804752" 2.019 "" 4.99007 301.705322 "" 1.784807 1.150579 11.559 13.5571 2940.0 0.15
"Kepler-58 b" Kepler "TIC 184471242" 3.1 "" 10.21866016 920.0 "" 0.05095 4.534 13.643 14.3672 6100.0 1.08
"HD 108236 e" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 260647166" 3.278 "" 19.593409 706.030457 "" 0.121445 4.097541 8.046 8.6522 5723.87 0.9
"Kepler-275 c" Kepler "TIC 137634395" 3.32 "" 16.08831829 881.0 "" 0.06581 5.664 14.277 14.8751 6535.0 1.28
"Kepler-55 e" Kepler "TIC 164884002" 1.62 "" 4.61749056 728.0 "" 0.05758 2.2618 13.97 15.0506 4500.0 0.65
"Kepler-1382 b" Kepler "TIC 184014439" 2.23 "" 16.3583482 959.0 "" 0.01164 9.858 11.681 12.3259 6133.0 1.76
"Kepler-1012 b" Kepler "TIC 158986490" 1.34 "" 5.508576 986.0 "" 0.0197 2.902 12.064 12.8119 5517.0 0.95
"Kepler-934 b" Kepler "TIC 159379942" 2.53 "" 55.6738309 420.0 "" 0.07842 3.805 13.549 14.4147 5123.0 0.94
"TOI-700 c" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 150428135" 2.685 "" 37.424812 328.260956 "" 0.072146 3.282715 9.469 10.9102 3482.0 1.0
"Kepler-1043 b" Kepler "TIC 123358827" 2.5 "" 38.50519 542.0 "" 0.0679 5.7237 13.604 14.2929 6017.0 0.94
"Kepler-189 b" Kepler "TIC 158494327" 1.33 "" 10.39990194 677.0 "" 0.03256 3.41 13.408 14.251 5228.0 0.76
"K2-133 e" K2 "TIC 150096001" 1.73 "" 26.5841 296.0 "" 0.0987 1.44 11.084 12.3252 3655.0 0.46
"Kepler-1142 b" Kepler "TIC 63366291" 1.22 "" 18.3027248 629.0 "" 0.02004 8.164 13.031 13.7797 5692.0 0.8
"HD 191939 d" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 269701147" 3.16 "" 38.3561 499.0 "" 0.1072 5.527 7.597 8.2929 5427.0 0.94
"Kepler-1187 b" Kepler "TIC 121021644" 2.26 "" 18.87061 707.0 "" 0.0516 3.154 13.507 14.1065 6106.0 0.98
"Kepler-114 b" Kepler "TIC 27011135" 1.18 "" 5.188548 722.0 "" 0.032 2.4914 12.035 13.0237 4619.0 0.65
"Kepler-450 c" Kepler "TIC 27534138" 2.49 "" 15.41308581 941.0 "" 0.02468 6.6095 10.708 11.2877 6215.0 1.57
"Kepler-1673 b" Kepler "TIC 377782148" 2.62 "" 33.78882491 604.0 "" 0.0613 5.4794 12.593 13.183 6184.0 1.04
"Kepler-1671 b" Kepler "TIC 137337090" 1.05 "" 4.16789251 984.0 "" 0.01709 2.2148 11.964 12.7336 5302.0 0.82
"Kepler-176 d" Kepler "TIC 271159950" 2.27 "" 25.75274977 501.0 "" 0.07389 2.7678 13.097 13.9508 4963.0 0.83
"Kepler-978 b" Kepler "TIC 158317637" 3.33 "" 49.6220669 546.0 "" 0.05055 7.222 12.363 12.9744 5938.0 1.18
"Kepler-1232 b" Kepler "TIC 351190880" 2.12 "" 26.7839183 583.0 "" 0.04534 4.517 13.451 14.2122 5495.0 0.98
"Kepler-1075 b" Kepler "TIC 158489841" 1.38 "" 1.52372816 862.0 "" 0.03824 1.4652 13.217 14.429 3900.0 0.54
"Kepler-79 e" Kepler "TIC 239306681" 2.23 "" 81.0634942 467.0 "" 0.04501 3.181 12.913 13.4763 6388.0 1.04
"HD 15337 b" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 120896927" 1.992 "" 4.757386 909.44 "" 0.049589 2.573209 7.553 8.3157 5175.2 0.84
"Kepler-766 b" Kepler "TIC 138036952" 2.59 "" 6.10027621 990.0 "" 0.07666 4.7476 14.398 15.1307 5957.0 0.94
"Kepler-104 d" Kepler "TIC 158553540" 2.61 "" 51.75530504 515.0 "" 0.06092 7.4355 11.558 12.1596 5979.0 1.0
"Kepler-617 b" Kepler "TIC 164557035" 1.27 "" 1.68269615 753.0 "" 0.07529 1.38 12.437 13.776 3678.0 0.47
"Kepler-791 b" Kepler "TIC 138303317" 3.45 "" 14.55387488 939.0 "" 0.03197 6.973 13.418 13.9655 6143.0 1.51
"Kepler-988 b" Kepler "TIC 159446957" 2.17 "" 17.76080053 393.0 "" 0.14213 1.686 13.138 14.2903 3950.0 0.56
"Kepler-103 b" Kepler "TIC 121865656" 3.14 "" 15.96533687 864.0 "" 0.04861 4.527 11.193 11.8234 5845.0 1.44
"Kepler-220 d" Kepler "TIC 159759306" 1.03 "" 28.1224655 426.0 "" 0.02075 4.2306 11.206 12.1813 4709.0 0.69
"Kepler-241 c" Kepler "TIC 137899939" 2.64 "" 36.06588163 397.0 "" 0.15638 4.3246 13.608 14.6815 4702.0 0.69
"Kepler-371 b" Kepler "TIC 137550286" 1.69 "" 34.7629923 560.0 "" 0.03199 4.19 12.701 13.3487 6038.0 0.92
"Kepler-1276 b" Kepler "TIC 121333541" 1.09 "" 12.5722897 886.0 "" 0.00865 4.765 11.923 12.4718 6084.0 1.17
"Kepler-1383 b" Kepler "TIC 273507060" 1.16 "" 13.9093583 910.0 "" 0.0092 6.632 12.65 13.2806 6279.0 1.19
"Kepler-1650 b" Kepler "TIC 273502299" 1.0 "" 1.53818095 602.0 "" 0.0841 1.2635 12.99 14.5237 3364.0 0.27
"Kepler-1366 b" Kepler "TIC 120421638" 1.28 "" 2.16457097 771.0 "" 0.0583 1.3848 13.772 14.9436 3900.0 0.54
"Kepler-307 c" Kepler "TIC 169930145" 3.21 "" 13.08424096 792.0 "" 0.07055 3.1374 12.833 13.5238 5671.0 1.08
"Kepler-1048 b" Kepler "TIC 123408693" 1.48 "" 6.92101452 619.0 "" 0.05297 4.3591 13.131 14.1406 4461.0 0.58
"Kepler-178 d" Kepler "TIC 158394235" 3.43 "" 96.6781926 408.0 "" 0.10214 5.7605 13.28 14.072 5675.0 1.04
"Kepler-794 b" Kepler "TIC 121467823" 1.61 "" 11.13125132 884.0 "" 0.02183 4.1751 12.337 13.0019 5993.0 1.09
"Kepler-92 c" Kepler "TIC 121943724" 2.31 "" 26.723169 781.0 "" 0.0195 8.501 10.747 11.326 5862.0 1.67
"Kepler-1388 c" Kepler "TIC 164524311" 2.2 "" 5.53609368 566.0 "" 0.12233 2.2942 14.222 15.3574 3891.0 0.56
"Kepler-622 b" Kepler "TIC 120254625" 1.64 "" 14.28226676 369.0 "" 0.10637 2.7398 12.689 13.8419 3679.0 0.47
"Kepler-180 c" Kepler "TIC 27532033" 3.28 "" 41.8854433 540.0 "" 0.06874 6.763 13.057 13.8216 5735.0 1.03
"Kepler-201 c" Kepler "TIC 138297190" 2.47 "" 151.8851881 378.0 "" 0.03606 12.091 12.037 12.5435 6034.0 1.18
"Kepler-982 b" Kepler "TIC 158730203" 2.87 "" 15.7738221 978.0 "" 0.03127 4.9443 12.203 12.6552 6260.0 1.61
"Kepler-235 e" Kepler "TIC 120765183" 1.94 "" 46.18415 265.0 "" 0.16305 4.667 13.952 15.1339 3887.0 0.48
"Kepler-1265 b" Kepler "TIC 164781761" 1.47 "" 6.49441289 732.0 "" 0.04074 2.243 13.939 14.8923 4769.0 0.74
"Kepler-156 b" Kepler "TIC 122374620" 2.3 "" 4.973455 835.0 "" 0.0729 1.6395 12.735 13.5698 5031.0 0.74
"K2-325 b" K2 "TIC 8918021" 2.2 "" 6.93 423.0 "" 0.672 "" 13.177 14.8139 3287.0 0.3
"Kepler-1060 b" Kepler "TIC 120691237" 2.39 "" 46.8779367 517.0 "" 0.05706 9.635 13.436 14.1317 5790.0 0.97
"Kepler-496 b" Kepler "TIC 137341066" 1.97 "" 8.30864937 700.0 "" 0.08624 3.221 13.441 14.2348 5188.0 0.69
"Kepler-694 b" Kepler "TIC 122713147" 2.44 "" 6.36583971 914.0 "" 0.07807 2.9721 13.882 14.5866 5776.0 0.85
"Kepler-831 b" Kepler "TIC 271346561" 1.19 "" 5.62153941 980.0 "" 0.01731 2.3638 12.539 13.1742 5628.0 0.91
"Kepler-575 b" Kepler "TIC 121022533" 2.03 "" 9.37891944 803.0 "" 0.06005 3.3044 13.507 14.2092 5684.0 0.81
"Kepler-1253 b" Kepler "TIC 164557694" 1.25 "" 68.8861915 478.0 "" 0.01445 5.95 11.387 12.0249 5995.0 1.01
"Kepler-106 d" Kepler "TIC 184997417" 0.99 "" 23.9802348 658.0 "" 0.00927 4.611 11.752 12.4022 5881.0 1.03
"Kepler-1105 b" Kepler "TIC 123231917" 1.92 "" 4.42157218 697.0 "" 0.07168 2.0749 13.147 14.3245 4189.0 0.66
"Kepler-1273 b" Kepler "TIC 279913214" 2.38 "" 28.6253502 573.0 "" 0.06527 4.551 14.615 15.289 5774.0 0.94
"Kepler-577 b" Kepler "TIC 378085037" 1.68 "" 25.69578251 315.0 "" 0.11643 3.9289 13.438 14.3274 3789.0 0.48
"Kepler-540 b" Kepler "TIC 159452015" 3.05 "" 172.6909 367.0 "" 0.0643 11.2035 11.167 11.7669 5833.0 1.21
"Kepler-215 b" Kepler "TIC 271352188" 1.76 "" 9.36063971 892.0 "" 0.02476 3.1621 12.417 13.0877 5741.0 1.01
"Kepler-1129 b" Kepler "TIC 137212833" 2.98 "" 24.3397804 690.0 "" 0.07886 3.292 14.173 14.7803 6240.0 1.02
"Kepler-1195 b" Kepler "TIC 120252007" 2.11 "" 8.49642241 702.0 "" 0.09223 2.2373 14.442 15.3039 5093.0 0.71
"Kepler-390 b" Kepler "TIC 137340986" 0.78 "" 6.73811219 786.0 "" 0.01074 2.437 12.584 13.374 5168.0 0.77
"Kepler-1611 b" Kepler "TIC 27846759" 0.66 "" 5.1762429 887.0 "" 0.00859 5.15 13.137 13.8937 5511.0 0.72
